Source,Target,Weight,Journal
"Mortished, R. J. P.","Ed. of ""The Freewoman""",3,marsden-edges
"Mortished, R. J. P.","Aldred, Guy A.",2,marsden-edges
"Mortished, R. J. P.","West, Rebecca",2,marsden-edges
"Mortished, R. J. P.","Lewis, Arthur D.",3,marsden-edges
"Brace, Jennie C.","Ed. of ""The Freewoman""",2,marsden-edges
O. K.,"Ed. of ""The Freewoman""",2,marsden-edges
O. K.,"Macdonald, W. A.",2,marsden-edges
O. K.,"West, Rebecca",2,marsden-edges
"Gaudier-Brzeska, Henri","Aldington, Richard",3,marsden-edges
"Low, B.","Macdonald, W. A.",3,marsden-edges
"Low, B.","Gawthorpe, Mary",4,marsden-edges
"Low, B.",A Bystander,2,marsden-edges
"Low, B.","Norman, C. H.",5,marsden-edges
"Low, B.","West, Rebecca",8,marsden-edges
"Low, B.","Lafitte, Françoise",2,marsden-edges
"Low, B.","Ed. of ""The Freewoman""",11,marsden-edges
"Low, B.","Wrench, G. T.",2,marsden-edges
"Low, B.","Kitson, Arthur",3,marsden-edges
"Low, B.","Lewis, Arthur D.",4,marsden-edges
A Bystander,"Ed. of ""The Freewoman""",2,marsden-edges
"Segonzac, André Dunoyer de",M. de V.-M.,2,marsden-edges
"Segonzac, André Dunoyer de","Aldington, Richard",2,marsden-edges
K'ung the Master,"Ed. of ""The New Freewoman""",2,marsden-edges
K'ung the Master,"Groff, Alice",2,marsden-edges
"Drysdale, Charles V.","Foss, William",3,marsden-edges
"Drysdale, Charles V.","Scott, K. D.",2,marsden-edges
"Drysdale, Charles V.","Ed. of ""The Freewoman""",7,marsden-edges
"Drysdale, Charles V.","Norman, C. H.",2,marsden-edges
"Drysdale, Charles V.",M. S.,2,marsden-edges
"Drysdale, Charles V.","West, Rebecca",3,marsden-edges
"Drysdale, Charles V.","Haynes, E. S. P.",3,marsden-edges
"Drysdale, Charles V.",A New Subscriber,3,marsden-edges
"Drysdale, Charles V.","Hindshaw, Winifred",2,marsden-edges
"Drysdale, Charles V.","Lewis, Arthur D.",4,marsden-edges
"Rodker, John","Marsden, Dora",7,marsden-edges
"Rodker, John","Henry, Leigh",2,marsden-edges
"Rodker, John","Boyd, Ernest A.",2,marsden-edges
"Rodker, John","Aldington, Richard",5,marsden-edges
"Rodker, John","Fletcher, John Gould",2,marsden-edges
"Flint, F. S.","Williams, William Carlos",3,marsden-edges
"Flint, F. S.","Ed. of ""The New Freewoman""",2,marsden-edges
"Flint, F. S.","Jameson, Margaret Storm",2,marsden-edges
"Flint, F. S.","Aldington, Richard",9,marsden-edges
"Flint, F. S.","Groff, Alice",4,marsden-edges
"Flint, F. S.","Marsden, Dora",4,marsden-edges
"Flint, F. S.","Monro, Harold",3,marsden-edges
"Flint, F. S.","Henry, Leigh",3,marsden-edges
"Flint, F. S.","Fletcher, John Gould",2,marsden-edges
"Flint, F. S.","Cournos, John",3,marsden-edges
"Flint, F. S.","Marriott, Ernest",2,marsden-edges
"Flint, F. S.",M. de V.-M.,2,marsden-edges
"Flint, F. S.","Sinclair, May",2,marsden-edges
"Cannéll, Skipwith","Ed. of ""The New Freewoman""",2,marsden-edges
"Cannéll, Skipwith","Aldington, Richard",2,marsden-edges
The Chancellor,"Ed. of ""The New Freewoman""",2,marsden-edges
The Chancellor,"West, Rebecca",2,marsden-edges
"Weininger, Otto","Ed. of ""The Freewoman""",2,marsden-edges
"Weininger, Otto","Lewis, Arthur D.",2,marsden-edges
"Weininger, Otto","West, Rebecca",2,marsden-edges
"Simmons, T. Bayard","Norman, C. H.",2,marsden-edges
"Simmons, T. Bayard","Ed. of ""The Freewoman""",2,marsden-edges
"Baty, T.","Ed. of ""The Freewoman""",2,marsden-edges
Drysdale (Dr.),"Ed. of ""The Freewoman""",2,marsden-edges
Drysdale (Dr.),"West, Rebecca",2,marsden-edges
"Prewett, Frances","Norman, C. H.",2,marsden-edges
"Prewett, Frances","Gawthorpe, Mary",2,marsden-edges
"Prewett, Frances","Ed. of ""The Freewoman""",3,marsden-edges
"Prewett, Frances","West, Rebecca",3,marsden-edges
"Hueffer, Ford Maddox","Haynes, E. S. P.",2,marsden-edges
"Hueffer, Ford Maddox","Ed. of ""The New Freewoman""",2,marsden-edges
"Hueffer, Ford Maddox","Aldington, Richard",2,marsden-edges
"Chew, Ada Nield","Ed. of ""The Freewoman""",4,marsden-edges
"Chew, Ada Nield","Kitson, Arthur",2,marsden-edges
"Chew, Ada Nield","West, Rebecca",4,marsden-edges
"Wearne, Virginia K.","Foss, William",2,marsden-edges
"Wearne, Virginia K.","Norman, C. H.",2,marsden-edges
"Wearne, Virginia K.","Ed. of ""The Freewoman""",2,marsden-edges
"Wearne, Virginia K.","Gerrare, W.",2,marsden-edges
"Groff, Alice",M. de V.-M.,2,marsden-edges
"Groff, Alice","Williams, William Carlos",2,marsden-edges
"Groff, Alice","Pulley, H. M.",2,marsden-edges
"Groff, Alice","Aldington, Richard",11,marsden-edges
"Groff, Alice","Marsden, Dora",5,marsden-edges
"Groff, Alice","Ed. of ""The New Freewoman""",3,marsden-edges
"Groff, Alice","Henry, Leigh",4,marsden-edges
"Groff, Alice","Fletcher, John Gould",3,marsden-edges
"Groff, Alice","Harpur, Caldwell",4,marsden-edges
"Groff, Alice","Cournos, John",4,marsden-edges
"Groff, Alice","von Helmholtz, Bastien",2,marsden-edges
"Groff, Alice","Altenberg, Peter",2,marsden-edges
"Hilton, John","Henry, Leigh",2,marsden-edges
"Hilton, John","Jameson, Margaret Storm",2,marsden-edges
"Hilton, John","Aldington, Richard",2,marsden-edges
"Norman, C. H.","Foss, William",3,marsden-edges
"Norman, C. H.","Macdonald, W. A.",4,marsden-edges
"Norman, C. H.","Scott, K. D.",2,marsden-edges
"Norman, C. H.","Gawthorpe, Mary",7,marsden-edges
"Norman, C. H.",B. A. S.,2,marsden-edges
"Norman, C. H.","Lafitte, Françoise",2,marsden-edges
"Norman, C. H.","Gerrare, W.",2,marsden-edges
"Norman, C. H.","West, Rebecca",11,marsden-edges
"Norman, C. H.","Ed. of ""The Freewoman""",14,marsden-edges
"Norman, C. H.","Haynes, E. S. P.",2,marsden-edges
"Norman, C. H.","Aldred, Guy A.",3,marsden-edges
"Norman, C. H.","Hindshaw, Winifred",3,marsden-edges
"Norman, C. H.","Rubinstein, H. F.",2,marsden-edges
"Norman, C. H.","Kitson, Arthur",8,marsden-edges
"Norman, C. H.","Lewis, Arthur D.",7,marsden-edges
"Gawthorpe, Mary","Morgan, E. Noel",2,marsden-edges
"Gawthorpe, Mary","Macdonald, W. A.",3,marsden-edges
"Gawthorpe, Mary","West, Rebecca",7,marsden-edges
"Gawthorpe, Mary","Lafitte, Françoise",2,marsden-edges
"Gawthorpe, Mary","Mallon, J. J.",2,marsden-edges
"Gawthorpe, Mary","Ed. of ""The Freewoman""",12,marsden-edges
"Gawthorpe, Mary","Kitson, Arthur",6,marsden-edges
"Gawthorpe, Mary","Higgs, Mary",2,marsden-edges
"Gawthorpe, Mary","Lewis, Arthur D.",6,marsden-edges
"Tayleur, Richard","Ed. of ""The Freewoman""",2,marsden-edges
"Tayleur, Richard","West, Rebecca",2,marsden-edges
"Scott, K. D.","Ed. of ""The Freewoman""",3,marsden-edges
"Scott, K. D.","Lewis, Arthur D.",4,marsden-edges
"Scott, K. D.","Haynes, E. S. P.",3,marsden-edges
"Scott, K. D.","Drysdale, Bessie",2,marsden-edges
"Morgan, E. Noel","Ed. of ""The Freewoman""",2,marsden-edges
"Morgan, E. Noel","Lewis, Arthur D.",2,marsden-edges
"Morgan, E. Noel","Kitson, Arthur",2,marsden-edges
"Williams, William Carlos","Jameson, Margaret Storm",2,marsden-edges
"Williams, William Carlos","Aldington, Richard",6,marsden-edges
"Williams, William Carlos","Henry, Leigh",3,marsden-edges
"Williams, William Carlos","Cournos, John",2,marsden-edges
"Williams, William Carlos","Marsden, Dora",8,marsden-edges
"Wright, Josephine","Marsden, Dora",3,marsden-edges
"Wright, Josephine","Fletcher, John Gould",2,marsden-edges
"Wright, Josephine","Aldington, Richard",3,marsden-edges
"Altenberg, Peter","Aldington, Richard",3,marsden-edges
"Altenberg, Peter","Cournos, John",2,marsden-edges
"Altenberg, Peter","Marsden, Dora",3,marsden-edges
"Baker, Josephine",A New Subscriber,2,marsden-edges
"Baker, Josephine","West, Rebecca",2,marsden-edges
"Lewis, Arthur D.","Foss, William",3,marsden-edges
"Lewis, Arthur D.","Macdonald, W. A.",5,marsden-edges
"Lewis, Arthur D.","Ed. of ""The Freewoman""",15,marsden-edges
"Lewis, Arthur D.","Collins, Fred",2,marsden-edges
"Lewis, Arthur D.","West, Rebecca",9,marsden-edges
"Lewis, Arthur D.",B. A. S.,2,marsden-edges
"Lewis, Arthur D.",M. A. F.,2,marsden-edges
"Lewis, Arthur D.","Haynes, E. S. P.",4,marsden-edges
"Lewis, Arthur D.","Aldred, Guy A.",3,marsden-edges
"Lewis, Arthur D.","Hindshaw, Winifred",3,marsden-edges
"Lewis, Arthur D.","Drysdale, Bessie",2,marsden-edges
"Lewis, Arthur D.","Kitson, Arthur",5,marsden-edges
"Lewis, Arthur D.","Lafitte, Françoise",2,marsden-edges
"Read, Herbert","Marsden, Dora",2,marsden-edges
"Read, Herbert","Aldington, Richard",2,marsden-edges
P. W.,"Foss, William",2,marsden-edges
P. W.,"Ed. of ""The Freewoman""",2,marsden-edges
P. W.,"West, Rebecca",2,marsden-edges
Various Hands,"West, Rebecca",2,marsden-edges
Various Hands,"Ed. of ""The Freewoman""",2,marsden-edges
Various Hands,B. A. S.,2,marsden-edges
"Higgs, Mary","Mallon, J. J.",2,marsden-edges
"Higgs, Mary","Ed. of ""The Freewoman""",3,marsden-edges
"Higgs, Mary","Hindshaw, Winifred",2,marsden-edges
"De Bosschère, Jean","Cournos, John",2,marsden-edges
"De Bosschère, Jean","Marsden, Dora",5,marsden-edges
"De Bosschère, Jean","Fletcher, John Gould",2,marsden-edges
"De Bosschère, Jean","Aldington, Richard",2,marsden-edges
"Sinclair, May","Aldington, Richard",4,marsden-edges
"Sinclair, May","Marsden, Dora",3,marsden-edges
"Sinclair, May","Henry, Leigh",2,marsden-edges
"Sinclair, May","Fletcher, John Gould",2,marsden-edges
"Sinclair, May","Storer, Edward",2,marsden-edges
"Kitson, Arthur","Macdonald, W. A.",2,marsden-edges
"Kitson, Arthur","West, Rebecca",5,marsden-edges
"Kitson, Arthur","Aldred, Guy A.",2,marsden-edges
"Kitson, Arthur","Hindshaw, Winifred",2,marsden-edges
"Kitson, Arthur","Rubinstein, H. F.",2,marsden-edges
"Kitson, Arthur","Ed. of ""The Freewoman""",10,marsden-edges
"Murray, Mary Neilson","Ed. of ""The Freewoman""",2,marsden-edges
"Marsden, Dora","Aldington, Richard",34,marsden-edges
"Marsden, Dora","Sitwell, Sacheverell",2,marsden-edges
"Marsden, Dora","Thomas, Louis",2,marsden-edges
"Marsden, Dora","Storer, Edward",5,marsden-edges
"Marsden, Dora","Monro, Harold",2,marsden-edges
"Marsden, Dora","Henry, Leigh",10,marsden-edges
"Marsden, Dora","Fletcher, John Gould",11,marsden-edges
"Marsden, Dora","Harpur, Caldwell",7,marsden-edges
"Marsden, Dora","Cros, Guy-Charles",2,marsden-edges
"Marsden, Dora",M. C.,6,marsden-edges
"Marsden, Dora","Cournos, John",12,marsden-edges
"Marsden, Dora","von Helmholtz, Bastien",2,marsden-edges
"Marsden, Dora","Jameson, Margaret Storm",2,marsden-edges
"Marsden, Dora","Boyd, Ernest A.",3,marsden-edges
"Flaminio, Marco Antonio","Aldington, Richard",2,marsden-edges
"Marriott, Ernest","Aldington, Richard",2,marsden-edges
"Drysdale, Bessie",B. A. S.,2,marsden-edges
"Drysdale, Bessie","Ed. of ""The Freewoman""",3,marsden-edges
M. de V.-M.,"Henry, Leigh",3,marsden-edges
M. de V.-M.,"Defries, Amelia",2,marsden-edges
M. de V.-M.,"Harpur, Caldwell",4,marsden-edges
M. de V.-M.,"Aldington, Richard",5,marsden-edges
"von Helmholtz, Bastien","Henry, Leigh",3,marsden-edges
"von Helmholtz, Bastien","Harpur, Caldwell",2,marsden-edges
"von Helmholtz, Bastien","Aldington, Richard",4,marsden-edges
"Rubinstein, H. F.","Foss, William",2,marsden-edges
"Rubinstein, H. F.","West, Rebecca",2,marsden-edges
"Rubinstein, H. F.","Ed. of ""The Freewoman""",5,marsden-edges
"Rubinstein, H. F.","Aldred, Guy A.",2,marsden-edges
"Rubinstein, H. F.","Hindshaw, Winifred",2,marsden-edges
"Rubinstein, H. F.","Melville, Lewis",2,marsden-edges
"Rubinstein, H. F.","Macdonald, W. A.",3,marsden-edges
"Cournos, John","Jameson, Margaret Storm",3,marsden-edges
"Cournos, John","Pender, R. Herdman",2,marsden-edges
"Cournos, John","Aldington, Richard",11,marsden-edges
"Cournos, John","Henry, Leigh",3,marsden-edges
"Cournos, John","Fletcher, John Gould",6,marsden-edges
"Cournos, John","Cros, Guy-Charles",2,marsden-edges
"Melville, Lewis","Foss, William",2,marsden-edges
"Melville, Lewis","Ed. of ""The Freewoman""",2,marsden-edges
"Melville, Lewis","Macdonald, W. A.",2,marsden-edges
"Melville, Lewis","West, Rebecca",2,marsden-edges
"Hindshaw, Winifred","Foss, William",2,marsden-edges
"Hindshaw, Winifred","West, Rebecca",2,marsden-edges
"Hindshaw, Winifred","Haynes, E. S. P.",2,marsden-edges
"Hindshaw, Winifred","Ed. of ""The Freewoman""",6,marsden-edges
"Aldred, Guy A.","Ed. of ""The Freewoman""",7,marsden-edges
"Aldred, Guy A.","Carey, Winifred Rose",2,marsden-edges
"Aldred, Guy A.","Haynes, E. S. P.",2,marsden-edges
"Aldred, Guy A.",M. S.,2,marsden-edges
"Aldred, Guy A.","West, Rebecca",3,marsden-edges
M. C.,"Harpur, Caldwell",4,marsden-edges
M. C.,"Aldington, Richard",5,marsden-edges
"Hatfield, H. Stafford","Aldington, Richard",2,marsden-edges
"Clark, Helen Gordon (M.D.)","Billington-Greig, Teresa",2,marsden-edges
"Clark, Helen Gordon (M.D.)","Ed. of ""The Freewoman""",2,marsden-edges
C. S. H.,"Henry, Leigh",2,marsden-edges
C. S. H.,"Defries, Amelia",2,marsden-edges
C. S. H.,"Aldington, Richard",2,marsden-edges
"Harpur, Caldwell","Aldington, Richard",12,marsden-edges
"Harpur, Caldwell","Henry, Leigh",5,marsden-edges
"Harpur, Caldwell","Fletcher, John Gould",3,marsden-edges
"Harpur, Caldwell","Defries, Amelia",2,marsden-edges
"Durak, B.","Aldington, Richard",2,marsden-edges
A New Subscriber,"Foss, William",3,marsden-edges
A New Subscriber,"Ed. of ""The Freewoman""",4,marsden-edges
A New Subscriber,M. S.,3,marsden-edges
A New Subscriber,F. M. P.,2,marsden-edges
A New Subscriber,"West, Rebecca",3,marsden-edges
A New Subscriber,"Haynes, E. S. P.",2,marsden-edges
"Defries, Amelia","Henry, Leigh",3,marsden-edges
"Defries, Amelia","Aldington, Richard",3,marsden-edges
"Fletcher, John Gould","Aldington, Richard",14,marsden-edges
"Fletcher, John Gould","Storer, Edward",2,marsden-edges
"Fletcher, John Gould","Henry, Leigh",5,marsden-edges
"Henry, Leigh","Jameson, Margaret Storm",3,marsden-edges
"Henry, Leigh","Aldington, Richard",18,marsden-edges
"Henry, Leigh","Storer, Edward",2,marsden-edges
"Henry, Leigh","Boyd, Ernest A.",3,marsden-edges
"Carey, Winifred Rose",M. S.,2,marsden-edges
"Haynes, E. S. P.","Foss, William",2,marsden-edges
"Haynes, E. S. P.","Macdonald, W. A.",2,marsden-edges
"Haynes, E. S. P.","Ed. of ""The Freewoman""",5,marsden-edges
"Haynes, E. S. P.","Robinson, Rona (M.Sc.)",2,marsden-edges
"Haynes, E. S. P.","Aldington, Richard",3,marsden-edges
"Haynes, E. S. P.","Chapman, Dorothy",2,marsden-edges
"Haynes, E. S. P.",M. S.,2,marsden-edges
"Haynes, E. S. P.",A. F.,2,marsden-edges
"Haynes, E. S. P.","West, Rebecca",3,marsden-edges
"Haynes, E. S. P.",B. A. S.,3,marsden-edges
"Haynes, E. S. P.","Ed. of ""The New Freewoman""",2,marsden-edges
"Haynes, E. S. P.","Sherwen, P.",2,marsden-edges
M. A. F.,"Ed. of ""The Freewoman""",2,marsden-edges
"Sherwen, P.",B. A. S.,2,marsden-edges
"Mallon, J. J.","Ed. of ""The Freewoman""",2,marsden-edges
"Gregg, Frances","Aldington, Richard",2,marsden-edges
"Gaskell, Ellen S.","Ed. of ""The Freewoman""",2,marsden-edges
"West, Rebecca","Foss, William",8,marsden-edges
"West, Rebecca","Macdonald, W. A.",9,marsden-edges
"West, Rebecca","Schvan, August",2,marsden-edges
"West, Rebecca",B. A. S.,3,marsden-edges
"West, Rebecca","Ed. of ""The Freewoman""",26,marsden-edges
"West, Rebecca","Collins, Fred",4,marsden-edges
"West, Rebecca","Aldington, Richard",2,marsden-edges
"West, Rebecca","Ed. of ""The New Freewoman""",7,marsden-edges
"Pulley, H. M.","Aldington, Richard",2,marsden-edges
"Monro, Harold","Aldington, Richard",3,marsden-edges
"Storer, Edward","Aldington, Richard",5,marsden-edges
"Gerrare, W.","Ed. of ""The Freewoman""",2,marsden-edges
"Gerrare, W.","Foss, William",2,marsden-edges
"Boyd, Ernest A.","Aldington, Richard",2,marsden-edges
"Lafitte, Françoise","Ed. of ""The Freewoman""",2,marsden-edges
A. F.,B. A. S.,2,marsden-edges
A. F.,"Ed. of ""The Freewoman""",2,marsden-edges
A. F.,"Robinson, Rona (M.Sc.)",2,marsden-edges
M. S.,"Ed. of ""The Freewoman""",3,marsden-edges
M. S.,"Foss, William",2,marsden-edges
"Chapman, Dorothy","Ed. of ""The Freewoman""",2,marsden-edges
"Thomas, Louis","Aldington, Richard",2,marsden-edges
"Collins, Fred","Foss, William",2,marsden-edges
"Collins, Fred","Ed. of ""The Freewoman""",3,marsden-edges
R. A.,"Aldington, Richard",2,marsden-edges
"Schvan, August","Ed. of ""The Freewoman""",2,marsden-edges
"Aldington, Richard","Pender, R. Herdman",2,marsden-edges
"Aldington, Richard","Ed. of ""The New Freewoman""",6,marsden-edges
"Aldington, Richard","Cros, Guy-Charles",2,marsden-edges
"Aldington, Richard","Jameson, Margaret Storm",2,marsden-edges
"Robinson, Rona (M.Sc.)",B. A. S.,2,marsden-edges
"Robinson, Rona (M.Sc.)","Ed. of ""The Freewoman""",2,marsden-edges
"Wrench, G. T.","Ed. of ""The Freewoman""",2,marsden-edges
B. A. S.,"Ed. of ""The Freewoman""",3,marsden-edges
"Ed. of ""The Freewoman""","Macdonald, W. A.",11,marsden-edges
"Ed. of ""The Freewoman""","Foss, William",8,marsden-edges
"Ed. of ""The Freewoman""","Billington-Greig, Teresa",2,marsden-edges
"Macdonald, W. A.","Foss, William",3,marsden-edges
